x,Curve1
103.818,780.2430105
103.953,780.2432761
104.223,780.2436083
104.493,780.2439404
104.763,780.2442062
105.033,780.2445383
105.303,780.2448704
105.438,780.2451361
105.708,780.2454682
105.842,780.2458002
106.112,780.2460659
106.382,780.2463981
106.516,780.24673
106.786,780.2470622
107.057,780.247328
107.191,780.2476599
107.461,780.2479921
107.731,780.2483242
107.732,780.2481915
107.87,780.2478598
107.872,780.247528
107.875,780.2471962
107.877,780.2468644
107.879,780.2465326
107.882,780.2462008
108.02,780.2458691
108.022,780.2455373
108.025,780.2452055
108.027,780.2448737
108.029,780.2445419
108.031,780.2442101
108.034,780.2438783
108.036,780.2435464
108.174,780.2432148
108.177,780.242883
108.179,780.2425512
108.181,780.2422194
108.183,780.2418875
108.186,780.2415557
108.188,780.2412239
108.19,780.2408921
108.193,780.2405603
108.331,780.2402287
108.333,780.2398968
108.336,780.239565
108.338,780.2392332
108.34,780.2389014
108.342,780.2385696
108.345,780.2382378
108.347,780.237906
108.349,780.2375742
108.488,780.2372425
108.49,780.2369107
108.492,780.2365789
108.495,780.2362471
108.497,780.2359153
108.499,780.2355834
108.501,780.2352516
108.504,780.2349198
108.506,780.234588
108.644,780.2342564
108.647,780.2339246
108.649,780.2335927
108.651,780.2332609
108.653,780.2329291
108.656,780.2325973
108.658,780.2322655
108.66,780.2319337
108.663,780.2316019
108.801,780.2312702
108.803,780.2309384
108.806,780.2306066
108.808,780.2302748
108.81,780.229943
108.812,780.2296112
108.951,780.2292795
109.088,780.2290806
109.359,780.2293464
109.766,780.2296123
109.9,780.2299443
110.17,780.2302764
110.44,780.2305422
110.71,780.2308743
110.981,780.2311401
111.251,780.2314722
111.521,780.2318044
111.791,780.2320701
112.061,780.2324023
112.195,780.2327343
112.466,780.233
112.736,780.2333322
113.006,780.2335979
113.277,780.2339301
113.547,780.2342622
113.817,780.234528
114.087,780.2348601
114.358,780.2351259
114.628,780.235458
114.898,780.2357902
115.032,780.2360558
115.302,780.2363879
115.572,780.2367201
115.843,780.2369858
116.113,780.237318
116.383,780.2375838
116.654,780.2379159
116.924,780.238248
117.194,780.2385138
117.464,780.2388459
117.735,780.2391117
117.869,780.2394437
118.139,780.2397758
118.409,780.240108
118.543,780.2403736
118.813,780.2407057
119.083,780.2410378
119.354,780.2413036
119.488,780.2416356
119.758,780.2419677
120.028,780.2422999
120.298,780.2425656
120.568,780.2428978
120.839,780.2431636
121.109,780.2434957
121.243,780.2438277
121.513,780.2440934
121.647,780.2444254
121.917,780.2447576
122.187,780.2450897
122.322,780.2453553
122.592,780.2456874
122.862,780.2460196
122.996,780.2462852
123.266,780.2466173
123.536,780.2469495
123.67,780.2472814
123.941,780.2475472
124.211,780.2478794
124.345,780.2482113
124.615,780.2484771
124.749,780.2488091
125.019,780.2491412
125.289,780.2494734
125.56,780.2497391
125.695,780.2499384
125.697,780.2496066
125.699,780.2492748
125.702,780.2489429
125.84,780.2486113
125.842,780.2482795
125.845,780.2479477
125.847,780.2476159
125.849,780.247284
125.851,780.2469522
125.854,780.2466204
125.856,780.2462886
125.994,780.245957
125.997,780.2456251
125.999,780.2452933
126.001,780.2449615
126.003,780.2446297
126.006,780.2442979
126.008,780.2439661
126.01,780.2436343
126.149,780.2433026
126.151,780.2429708
126.153,780.242639
126.156,780.2423072
126.158,780.2419754
126.16,780.2416436
126.162,780.2413118
126.301,780.2409801
126.303,780.2406483
126.305,780.2403165
126.308,780.2399847
126.31,780.2396529
126.312,780.239321
126.315,780.2389892
126.317,780.2386574
126.455,780.2383258
126.458,780.237994
126.46,780.2376622
126.462,780.2373303
126.464,780.2369985
126.467,780.2366667
126.469,780.2363349
126.471,780.2360031
126.61,780.2356714
126.612,780.2353396
126.614,780.2350078
126.616,780.234676
126.619,780.2343442
126.621,780.2340124
126.623,780.2336806
126.762,780.2333489
126.764,780.2330171
126.766,780.2326853
126.769,780.2323535
126.771,780.2320217
127.045,780.2316902
127.184,780.2313585
127.322,780.2310933
127.596,780.2308945
127.73,780.2312265
127.863,780.2315584
127.997,780.2318904
128.131,780.2322224
128.266,780.232488
128.399,780.23282
128.533,780.2331519
128.94,780.2334179
129.21,780.23375
129.481,780.2340158
129.751,780.2343479
129.885,780.2346135
130.155,780.2349457
130.425,780.2352778
130.559,780.2356098
130.693,780.2358754
130.964,780.2362075
131.234,780.2365397
131.504,780.2368055
131.638,780.2371374
131.908,780.2374696
132.179,780.2377353
132.449,780.2380675
132.583,780.2383995
132.853,780.2386652
133.123,780.2389974
133.393,780.2393295
133.527,780.2396615
133.798,780.2399273
134.068,780.2402594
134.202,780.2405914
134.472,780.2408571
134.742,780.2411893
134.876,780.2415213
135.147,780.241787
135.417,780.2421192
135.687,780.2424513
135.821,780.2427833
136.091,780.2430491
136.361,780.2433812
136.495,780.2437132
136.766,780.2439789
137.036,780.2443111
137.306,780.2446432
137.44,780.2449088
137.71,780.245241
137.98,780.2455731
138.251,780.2458389
138.385,780.2461708
138.655,780.246503
138.925,780.2468351
139.059,780.2471007
139.329,780.2474329
139.463,780.2477648
139.733,780.248097
139.868,780.2483626
140.138,780.2486947
140.408,780.2490269
140.542,780.2492925
140.812,780.2496246
141.082,780.2499568
141.216,780.2502887
141.487,780.2505545
141.757,780.2508866
141.891,780.2512186
142.161,780.2515508
142.295,780.2518164
142.565,780.2521485
142.699,780.2524805
142.969,780.2528126
143.104,780.2529455
143.107,780.2526137
143.109,780.2522819
143.111,780.2519501
143.25,780.2516184
143.252,780.2512866
143.254,780.2509548
143.256,780.250623
143.259,780.2502912
143.261,780.2499594
143.263,780.2496275
143.266,780.2492957
143.268,780.2489639
143.406,780.2486323
143.409,780.2483005
143.411,780.2479687
143.413,780.2476368
143.415,780.247305
143.418,780.2469732
143.42,780.2466414
143.422,780.2463096
143.561,780.2459779
143.563,780.2456461
143.565,780.2453143
143.568,780.2449825
143.57,780.2446507
143.572,780.2443189
143.574,780.2439871
143.577,780.2436553
143.715,780.2433236
143.717,780.2429918
143.72,780.24266
143.722,780.2423282
143.724,780.2419964
143.726,780.2416646
143.729,780.2413327
143.731,780.2410009
143.869,780.2406693
143.872,780.2403375
143.874,780.2400057
143.876,780.2396738
143.879,780.239342
143.881,780.2390102
143.883,780.2386784
143.885,780.2383466
144.024,780.2380149
144.026,780.2376831
144.028,780.2373513
144.031,780.2370195
144.033,780.2366877
144.035,780.2363559
144.038,780.2360241
144.04,780.2356923
144.042,780.2353605
144.181,780.2350288
144.183,780.234697
144.185,780.2343652
144.187,780.2340334
144.324,780.2339672
144.594,780.2342993
144.728,780.2346313
144.862,780.2348969
144.996,780.2352289
145.13,780.2355608
145.4,780.235893
145.671,780.2361588
145.941,780.2364909
146.075,780.2368229
146.345,780.237155
146.615,780.2374208
146.885,780.2377529
147.019,780.2380849
147.29,780.2383507
147.56,780.2386828
147.83,780.2390149
147.964,780.2392805
148.234,780.2396127
148.504,780.2399448
148.775,780.2402106
148.909,780.2405426
149.179,780.2408747
149.449,780.2411405
149.583,780.2414725
149.853,780.2418046
150.123,780.2421367
150.258,780.2424023
150.528,780.2427345
150.798,780.2430666
150.932,780.2433322
151.202,780.2436644
151.472,780.2439965
151.743,780.2442623
151.877,780.2445943
152.147,780.2449264
152.281,780.2452584
152.551,780.2455241
152.685,780.2458561
152.955,780.2461883
153.089,780.2465202
153.36,780.246786
153.63,780.2471181
153.9,780.2474503
154.034,780.2477159
154.304,780.248048
154.574,780.2483802
154.981,780.2485797
155.252,780.2489119
155.385,780.2492439
155.656,780.2495096
155.79,780.2498416
155.924,780.2501736
156.058,780.2505055
156.192,780.2508375
156.326,780.2511031
156.596,780.2514353
156.866,780.2517674
157.137,780.2520332
157.543,780.2523655
157.677,780.2526311
157.811,780.2529631
158.081,780.2532952
158.213,780.2538926
158.215,780.2536272
158.483,780.2542248
158.753,780.2545569
158.887,780.2548889
159.024,780.2548227
159.162,780.254491
159.165,780.2541592
159.167,780.2538274
159.169,780.2534956
159.308,780.2531639
159.31,780.2528321
159.312,780.2525003
159.314,780.2521685
159.317,780.2518367
159.319,780.2515049
159.321,780.2511731
159.46,780.2508414
159.462,780.2505096
159.464,780.2501778
159.467,780.249846
159.469,780.2495142
159.471,780.2491824
159.473,780.2488506
159.612,780.2485189
159.614,780.2482535
159.616,780.2479216
159.931,780.2416839
159.933,780.2413521
159.936,780.2410203
159.938,780.2406885
160.076,780.2403568
160.079,780.240025
160.081,780.2396932
160.083,780.2393614
160.085,780.2390296
160.088,780.2386978
160.226,780.2383661
160.228,780.2380343
160.231,780.2377025
160.369,780.2374372
160.775,780.2377031
161.045,780.2380353
161.179,780.2383673
161.45,780.238633
161.72,780.2389652
161.99,780.2392973
162.124,780.2395629
162.394,780.2398951
162.665,780.2402272
162.798,780.2405592
163.069,780.2408249
163.339,780.2411571
163.473,780.241489
163.743,780.2417548
163.877,780.2420868
164.147,780.2424189
164.417,780.2427511
164.552,780.2430167
164.822,780.2433488
165.092,780.243681
165.226,780.2439466
165.496,780.2442787
165.766,780.2446108
165.9,780.2449428
166.171,780.2452086
166.441,780.2455407
166.575,780.2458727
166.845,780.2461385
167.115,780.2464706
