# 240827_143651_group_Rb87.dat
# Laser spectroscopy of rubidium
# mode: scanning laser current/frequency via I/P MOD
# 
x(A/Hz/V/nm) yai0(V) yai1(V) yai2(V) yai3(V) yai4(V)
1.2431	-0.0214	0.0271	0.0000	0.0265	-0.3021
1.2436	-0.0215	0.0272	0.0000	0.0265	-0.3025
1.2441	-0.0212	0.0271	-0.0001	0.0265	-0.3028
1.2446	-0.0213	0.0272	0.0000	0.0265	-0.3031
1.2451	-0.0213	0.0271	-0.0000	0.0265	-0.3033
1.2456	-0.0213	0.0271	0.0000	0.0265	-0.3035
1.2461	-0.0214	0.0272	-0.0000	0.0265	-0.3035
1.2466	-0.0212	0.0272	-0.0000	0.0265	-0.3036
1.2471	-0.0213	0.0272	0.0000	0.0265	-0.3037
1.2476	-0.0212	0.0271	0.0000	0.0266	-0.3038
1.2481	-0.0213	0.0272	-0.0000	0.0265	-0.3039
1.2486	-0.0213	0.0272	0.0000	0.0265	-0.3039
1.2491	-0.0211	0.0272	0.0000	0.0266	-0.3040
1.2497	-0.0211	0.0271	0.0000	0.0266	-0.3040
1.2502	-0.0210	0.0271	0.0001	0.0265	-0.3041
1.2507	-0.0213	0.0272	0.0000	0.0265	-0.3041
1.2512	-0.0209	0.0271	0.0000	0.0266	-0.3041
1.2517	-0.0212	0.0272	0.0000	0.0265	-0.3041
1.2522	-0.0211	0.0272	-0.0000	0.0265	-0.3041
1.2527	-0.0213	0.0271	0.0000	0.0265	-0.3041
1.2532	-0.0210	0.0272	0.0000	0.0266	-0.3041
1.2537	-0.0211	0.0271	0.0000	0.0265	-0.3041
1.2542	-0.0211	0.0271	-0.0000	0.0266	-0.3041
1.2547	-0.0211	0.0272	0.0000	0.0266	-0.3042
1.2552	-0.0213	0.0272	0.0000	0.0265	-0.3042
1.2557	-0.0209	0.0272	0.0000	0.0265	-0.3042
1.2562	-0.0214	0.0272	-0.0000	0.0266	-0.3042
1.2567	-0.0209	0.0272	-0.0000	0.0266	-0.3042
1.2573	-0.0214	0.0272	0.0000	0.0265	-0.3042
1.2578	-0.0209	0.0272	0.0000	0.0265	-0.3042
1.2583	-0.0214	0.0272	0.0000	0.0266	-0.3042
1.2588	-0.0210	0.0272	0.0000	0.0266	-0.3042
1.2593	-0.0213	0.0272	-0.0000	0.0265	-0.3042
1.2598	-0.0211	0.0272	0.0000	0.0265	-0.3042
1.2603	-0.0211	0.0271	-0.0000	0.0266	-0.3043
1.2608	-0.0209	0.0272	-0.0000	0.0266	-0.3042
1.2613	-0.0209	0.0271	0.0000	0.0265	-0.3042
1.2618	-0.0208	0.0272	-0.0000	0.0265	-0.3042
1.2623	-0.0208	0.0272	-0.0000	0.0266	-0.3042
1.2628	-0.0210	0.0272	-0.0000	0.0265	-0.3042
1.2633	-0.0208	0.0272	-0.0000	0.0266	-0.3043
1.2638	-0.0209	0.0272	-0.0000	0.0266	-0.3043
1.2643	-0.0208	0.0272	-0.0000	0.0266	-0.3042
1.2649	-0.0208	0.0272	-0.0000	0.0265	-0.3043
1.2654	-0.0207	0.0272	-0.0000	0.0266	-0.3042
1.2659	-0.0208	0.0272	0.0000	0.0266	-0.3042
1.2664	-0.0208	0.0272	0.0000	0.0265	-0.3042
1.2669	-0.0207	0.0272	0.0000	0.0266	-0.3043
1.2674	-0.0206	0.0273	-0.0001	0.0266	-0.3043
1.2679	-0.0207	0.0272	0.0000	0.0266	-0.3043
1.2684	-0.0206	0.0272	-0.0000	0.0266	-0.3042
1.2689	-0.0207	0.0273	0.0000	0.0266	-0.3043
1.2694	-0.0207	0.0272	0.0000	0.0265	-0.3042
1.2699	-0.0207	0.0272	0.0000	0.0266	-0.3042
1.2704	-0.0207	0.0272	0.0000	0.0266	-0.3043
1.2709	-0.0205	0.0272	0.0000	0.0266	-0.3043
1.2714	-0.0206	0.0272	-0.0000	0.0266	-0.3043
1.2719	-0.0205	0.0272	0.0000	0.0266	-0.3042
1.2725	-0.0205	0.0272	0.0001	0.0266	-0.3043
1.2730	-0.0205	0.0272	0.0000	0.0266	-0.3043
1.2735	-0.0206	0.0272	0.0000	0.0266	-0.3042
1.2740	-0.0206	0.0272	-0.0000	0.0266	-0.3042
1.2745	-0.0207	0.0272	0.0000	0.0266	-0.3042
1.2750	-0.0205	0.0272	0.0000	0.0266	-0.3043
1.2755	-0.0208	0.0272	0.0000	0.0266	-0.3042
1.2760	-0.0206	0.0272	0.0000	0.0266	-0.3042
1.2765	-0.0207	0.0272	0.0000	0.0267	-0.3042
1.2770	-0.0206	0.0272	0.0000	0.0266	-0.3042
1.2775	-0.0207	0.0273	0.0000	0.0266	-0.3042
1.2780	-0.0207	0.0273	-0.0000	0.0266	-0.3043
1.2785	-0.0207	0.0272	0.0000	0.0266	-0.3042
1.2790	-0.0206	0.0272	0.0000	0.0266	-0.3042
1.2795	-0.0207	0.0273	0.0000	0.0266	-0.3042
1.2801	-0.0208	0.0272	0.0000	0.0266	-0.3042
1.2806	-0.0206	0.0272	-0.0000	0.0266	-0.3042
1.2811	-0.0208	0.0272	-0.0000	0.0266	-0.3042
1.2816	-0.0205	0.0272	0.0000	0.0266	-0.3042
1.2821	-0.0207	0.0272	-0.0000	0.0266	-0.3043
1.2826	-0.0206	0.0272	0.0000	0.0266	-0.3042
1.2831	-0.0208	0.0273	0.0000	0.0266	-0.3042
1.2836	-0.0207	0.0273	-0.0000	0.0267	-0.3041
1.2841	-0.0208	0.0273	0.0000	0.0266	-0.3042
1.2846	-0.0208	0.0273	0.0000	0.0266	-0.3042
1.2851	-0.0207	0.0272	-0.0000	0.0266	-0.3041
1.2856	-0.0208	0.0273	0.0000	0.0266	-0.3042
1.2861	-0.0208	0.0273	0.0000	0.0267	-0.3042
1.2866	-0.0208	0.0272	-0.0000	0.0266	-0.3042
1.2871	-0.0209	0.0273	0.0000	0.0267	-0.3042
1.2877	-0.0208	0.0273	0.0000	0.0266	-0.3042
1.2882	-0.0208	0.0273	0.0000	0.0266	-0.3042
1.2887	-0.0208	0.0273	0.0000	0.0266	-0.3041
1.2892	-0.0208	0.0273	-0.0000	0.0267	-0.3041
1.2897	-0.0208	0.0273	0.0000	0.0266	-0.3041
1.2902	-0.0207	0.0272	-0.0000	0.0267	-0.3041
1.2907	-0.0208	0.0272	-0.0000	0.0267	-0.3041
1.2912	-0.0208	0.0273	0.0000	0.0266	-0.3041
1.2917	-0.0208	0.0273	-0.0000	0.0267	-0.3041
1.2922	-0.0207	0.0273	0.0000	0.0267	-0.3041
1.2927	-0.0209	0.0273	-0.0000	0.0266	-0.3041
1.2932	-0.0208	0.0273	0.0000	0.0266	-0.3040
1.2937	-0.0208	0.0273	0.0000	0.0267	-0.3040
1.2942	-0.0207	0.0273	0.0001	0.0267	-0.3040
1.2947	-0.0205	0.0273	0.0000	0.0267	-0.3040
1.2953	-0.0207	0.0273	0.0000	0.0267	-0.3040
1.2958	-0.0207	0.0272	0.0000	0.0267	-0.3040
1.2963	-0.0208	0.0272	-0.0000	0.0267	-0.3039
1.2968	-0.0206	0.0273	0.0000	0.0267	-0.3040
1.2973	-0.0210	0.0273	-0.0000	0.0266	-0.3039
1.2978	-0.0206	0.0273	0.0000	0.0267	-0.3038
1.2983	-0.0206	0.0273	-0.0000	0.0267	-0.3038
1.2988	-0.0206	0.0273	-0.0000	0.0267	-0.3038
1.2993	-0.0206	0.0273	0.0000	0.0267	-0.3037
1.2998	-0.0208	0.0273	-0.0000	0.0267	-0.3037
1.3003	-0.0205	0.0273	-0.0000	0.0267	-0.3037
1.3008	-0.0208	0.0273	0.0000	0.0267	-0.3036
1.3013	-0.0205	0.0273	0.0000	0.0267	-0.3035
1.3018	-0.0209	0.0273	0.0000	0.0266	-0.3034
1.3023	-0.0205	0.0273	0.0000	0.0267	-0.3033
1.3029	-0.0209	0.0273	0.0000	0.0267	-0.3031
1.3034	-0.0206	0.0273	0.0000	0.0267	-0.3031
1.3039	-0.0207	0.0273	0.0000	0.0267	-0.3029
1.3044	-0.0207	0.0273	0.0000	0.0267	-0.3026
1.3049	-0.0205	0.0273	0.0000	0.0267	-0.3024
1.3054	-0.0208	0.0273	0.0000	0.0267	-0.3021
1.3059	-0.0204	0.0273	0.0000	0.0267	-0.3015
1.3064	-0.0207	0.0273	0.0000	0.0267	-0.3008
1.3069	-0.0205	0.0273	-0.0000	0.0267	-0.3001
1.3074	-0.0208	0.0273	0.0000	0.0267	-0.2991
1.3079	-0.0205	0.0273	-0.0000	0.0267	-0.2974
1.3084	-0.0206	0.0274	0.0000	0.0267	-0.2953
1.3089	-0.0206	0.0273	-0.0000	0.0267	-0.2878
1.3094	-0.0205	0.0273	-0.0000	0.0268	-0.2807
1.3099	-0.0206	0.0273	0.0000	0.0267	-0.2664
1.3105	-0.0205	0.0273	0.0000	0.0267	-0.2433
1.3110	-0.0205	0.0273	0.0000	0.0267	-0.1501
1.3115	-0.0205	0.0273	0.0000	0.0267	-0.0426
1.3120	-0.0209	0.0274	0.0000	0.0267	0.0666
1.3125	-0.0207	0.0274	-0.0000	0.0267	0.2716
1.3130	-0.0209	0.0273	0.0001	0.0268	0.4598
1.3135	-0.0205	0.0273	0.0000	0.0267	0.6366
1.3140	-0.0206	0.0274	0.0000	0.0267	0.7460
1.3145	-0.0205	0.0273	0.0000	0.0267	0.8161
1.3150	-0.0206	0.0273	0.0000	0.0267	0.8672
1.3155	-0.0205	0.0274	0.0000	0.0267	0.4766
1.3160	-0.0205	0.0274	0.0000	0.0267	0.0402
1.3165	-0.0205	0.0274	0.0000	0.0268	-0.1675
1.3170	-0.0206	0.0273	0.0000	0.0267	-0.2570
1.3175	-0.0207	0.0274	0.0000	0.0268	-0.2808
1.3181	-0.0207	0.0274	0.0001	0.0268	-0.2913
1.3186	-0.0206	0.0274	0.0000	0.0268	-0.2945
1.3191	-0.0207	0.0274	0.0000	0.0268	-0.2955
1.3196	-0.0206	0.0274	0.0000	0.0268	-0.2980
1.3201	-0.0208	0.0274	0.0000	0.0268	-0.2989
1.3206	-0.0207	0.0274	0.0000	0.0268	-0.3000
1.3211	-0.0207	0.0274	0.0000	0.0267	-0.3005
1.3216	-0.0206	0.0274	0.0000	0.0268	-0.3012
1.3221	-0.0207	0.0274	0.0000	0.0268	-0.3015
1.3226	-0.0206	0.0274	0.0000	0.0268	-0.3020
1.3231	-0.0208	0.0274	0.0000	0.0267	-0.3022
1.3236	-0.0207	0.0274	0.0000	0.0267	-0.3023
1.3241	-0.0210	0.0274	0.0000	0.0268	-0.3025
1.3246	-0.0207	0.0274	-0.0000	0.0268	-0.3027
1.3251	-0.0211	0.0274	-0.0000	0.0268	-0.3028
1.3257	-0.0207	0.0274	-0.0000	0.0267	-0.3030
1.3262	-0.0209	0.0274	0.0000	0.0268	-0.3032
1.3267	-0.0208	0.0274	0.0000	0.0268	-0.3032
1.3272	-0.0211	0.0274	0.0000	0.0268	-0.3033
1.3277	-0.0208	0.0274	0.0000	0.0267	-0.3034
1.3282	-0.0213	0.0274	0.0000	0.0267	-0.3036
1.3287	-0.0209	0.0274	0.0000	0.0268	-0.3036
1.3292	-0.0211	0.0274	0.0000	0.0268	-0.3036
1.3297	-0.0209	0.0274	0.0000	0.0268	-0.3036
1.3302	-0.0210	0.0274	-0.0000	0.0268	-0.3037
1.3307	-0.0211	0.0274	0.0000	0.0269	-0.3037
1.3312	-0.0210	0.0274	0.0001	0.0268	-0.3038
1.3317	-0.0212	0.0274	0.0000	0.0267	-0.3038
1.3322	-0.0210	0.0274	0.0000	0.0268	-0.3038
1.3327	-0.0211	0.0274	0.0000	0.0267	-0.3038
1.3333	-0.0210	0.0274	0.0000	0.0268	-0.3039
1.3338	-0.0212	0.0274	0.0000	0.0268	-0.3040
1.3343	-0.0210	0.0274	-0.0000	0.0268	-0.3039
1.3348	-0.0214	0.0275	0.0000	0.0268	-0.3040
1.3353	-0.0209	0.0274	0.0000	0.0268	-0.3040
1.3358	-0.0215	0.0275	0.0000	0.0267	-0.3040
1.3363	-0.0209	0.0274	0.0000	0.0268	-0.3041
1.3368	-0.0214	0.0274	-0.0000	0.0268	-0.3040
1.3373	-0.0209	0.0274	0.0000	0.0268	-0.3040
1.3378	-0.0215	0.0275	0.0000	0.0268	-0.3040
1.3383	-0.0210	0.0274	0.0000	0.0268	-0.3041
1.3388	-0.0215	0.0274	0.0000	0.0268	-0.3041
1.3393	-0.0209	0.0274	0.0000	0.0268	-0.3040
1.3398	-0.0214	0.0274	0.0000	0.0268	-0.3041
1.3403	-0.0211	0.0274	0.0000	0.0268	-0.3041
1.3409	-0.0214	0.0275	-0.0000	0.0268	-0.3041
1.3414	-0.0209	0.0274	0.0000	0.0268	-0.3041
1.3419	-0.0216	0.0275	-0.0000	0.0268	-0.3041
1.3424	-0.0210	0.0274	0.0000	0.0268	-0.3041
1.3429	-0.0214	0.0274	0.0000	0.0268	-0.3042
1.3434	-0.0210	0.0274	0.0000	0.0268	-0.3041
1.3439	-0.0213	0.0275	-0.0001	0.0268	-0.3041
1.3444	-0.0211	0.0274	-0.0000	0.0268	-0.3042
1.3449	-0.0213	0.0275	-0.0000	0.0268	-0.3041
