strom,signal
109.15545413247949,0.038300000000000056
109.15730870522314,0.03360000000000002
109.15916327796678,0.03270000000000006
109.16101785071044,0.02820000000000006
109.16287242345408,0.026600000000000013
109.16472699619773,0.03420000000000001
109.16658156894137,0.028000000000000025
109.16843614168502,0.027800000000000047
109.17029071442866,0.02820000000000006
109.17214528717231,0.023800000000000043
109.17399985991595,0.021200000000000052
109.1758544326596,0.02560000000000001
109.17770900540324,0.027000000000000024
109.1795635781469,0.023300000000000043
109.18141815089054,0.025500000000000023
109.18327272363419,0.02820000000000006
109.18512729637783,0.026200000000000057
109.18698186912148,0.028100000000000014
109.18883644186512,0.027500000000000024
109.19069101460877,0.021600000000000008
109.19254558735241,0.02410000000000001
109.19440016009607,0.02150000000000002
109.1962547328397,0.024500000000000022
109.19810930558336,0.028600000000000014
109.199963878327,0.02400000000000002
109.20181845107065,0.027500000000000024
109.20367302381429,0.02300000000000002
109.20552759655794,0.026000000000000023
109.20738216930158,0.027600000000000013
109.20923674204523,0.023200000000000054
109.21109131478887,0.03080000000000005
109.21294588753253,0.02510000000000001
109.21480046027617,0.023700000000000054
109.21665503301982,0.023700000000000054
109.21850960576346,0.025400000000000034
109.22036417850711,0.023800000000000043
109.22221875125075,0.026500000000000024
109.2240733239944,0.02250000000000002
109.22592789673804,0.029600000000000015
109.2277824694817,0.025200000000000056
109.22963704222533,0.026000000000000023
109.23149161496899,0.024300000000000044
109.23334618771263,0.02410000000000001
109.23520076045628,0.025000000000000022
109.23705533319993,0.02460000000000001
109.23890990594357,0.029400000000000037
109.24076447868723,0.025200000000000056
109.24261905143086,0.023800000000000043
109.24447362417452,0.02180000000000004
109.24632819691816,0.028400000000000036
109.24818276966181,0.028400000000000036
109.25003734240545,0.026400000000000035
109.2518919151491,0.023900000000000032
109.25374648789274,0.023900000000000032
109.2556010606364,0.03190000000000004
109.25745563338003,0.024500000000000022
109.25931020612369,0.025700000000000056
109.26116477886733,0.029300000000000048
109.26301935161098,0.02290000000000003
109.26487392435462,0.018900000000000028
109.26672849709827,0.023400000000000032
109.26858306984191,0.02130000000000004
109.27043764258556,0.027500000000000024
109.2722922153292,0.02030000000000004
109.27414678807285,0.023900000000000032
109.2760013608165,0.024900000000000033
109.27785593356015,0.02080000000000004
109.27971050630379,0.02100000000000002
109.28156507904744,0.026600000000000013
109.28341965179108,0.026000000000000023
109.28527422453473,0.024400000000000033
109.28712879727837,0.024800000000000044
109.28898337002202,0.025900000000000034
109.29083794276566,0.028900000000000037
109.29269251550932,0.023200000000000054
109.29454708825295,0.024500000000000022
109.29640166099661,0.020500000000000018
109.29825623374025,0.025300000000000045
109.3001108064839,0.026700000000000057
109.30196537922754,0.02100000000000002
109.30381995197119,0.025000000000000022
109.30567452471483,0.02030000000000004
109.30752909745848,0.025700000000000056
109.30938367020212,0.02090000000000003
109.31123824294578,0.023400000000000032
109.31309281568942,0.022200000000000053
109.31494738843307,0.02820000000000006
109.31680196117671,0.02020000000000005
109.31865653392036,0.02140000000000003
109.320511106664,0.03080000000000005
109.32236567940765,0.024700000000000055
109.32422025215129,0.021200000000000052
109.32607482489495,0.023200000000000054
109.32792939763858,0.022700000000000053
109.32978397038224,0.01870000000000005
109.33163854312588,0.025800000000000045
109.33349311586953,0.02310000000000001
109.33534768861317,0.024300000000000044
109.33720226135682,0.024400000000000033
109.33905683410046,0.023200000000000054
109.34091140684411,0.024900000000000033
109.34276597958775,0.02510000000000001
109.3446205523314,0.02560000000000001
109.34647512507505,0.027000000000000024
109.3483296978187,0.02460000000000001
109.35018427056234,0.022700000000000053
109.35203884330599,0.02140000000000003
109.35389341604963,0.02560000000000001
109.35574798879328,0.029300000000000048
109.35760256153692,0.027200000000000057
109.35945713428058,0.027200000000000057
109.36131170702421,0.02510000000000001
109.36316627976787,0.023900000000000032
109.3650208525115,0.02560000000000001
109.36687542525516,0.024800000000000044
109.3687299979988,0.02190000000000003
109.37058457074245,0.024800000000000044
109.3724391434861,0.02240000000000003
109.37429371622974,0.025400000000000034
109.3761482889734,0.024500000000000022
109.37800286171704,0.024200000000000055
109.37985743446069,0.03380000000000005
109.38171200720433,0.023900000000000032
109.38356657994798,0.02310000000000001
109.38542115269162,0.022300000000000042
109.38727572543527,0.027100000000000013
109.38913029817891,0.029100000000000015
109.39098487092257,0.025700000000000056
109.3928394436662,0.02920000000000006
109.39469401640986,0.031000000000000028
109.3965485891535,0.023700000000000054
109.39840316189715,0.027100000000000013
109.40025773464079,0.02820000000000006
109.40211230738444,0.025000000000000022
109.40396688012808,0.025000000000000022
109.40582145287173,0.03350000000000003
109.40767602561537,0.027000000000000024
109.40953059835903,0.026600000000000013
109.41138517110267,0.028100000000000014
109.41323974384632,0.03080000000000005
109.41509431658996,0.030600000000000016
109.41694888933361,0.025500000000000023
109.41880346207725,0.026900000000000035
109.4206580348209,0.025000000000000022
109.42251260756454,0.02180000000000004
109.4243671803082,0.023900000000000032
109.42622175305183,0.022300000000000042
109.42807632579549,0.030400000000000038
109.42993089853913,0.03070000000000006
109.43178547128278,0.01880000000000004
109.43364004402642,0.026100000000000012
109.43549461677007,0.025800000000000045
109.43734918951371,0.02090000000000003
109.43920376225736,0.024900000000000033
109.441058335001,0.026500000000000024
109.44291290774466,0.025700000000000056
109.4447674804883,0.029400000000000037
109.44662205323195,0.03150000000000003
109.44847662597559,0.025400000000000034
109.45033119871924,0.028300000000000047
109.45218577146288,0.02460000000000001
109.45404034420653,0.026900000000000035
109.45589491695017,0.027400000000000035
109.45774948969382,0.027300000000000046
109.45960406243746,0.02410000000000001
109.46145863518112,0.024700000000000055
109.46331320792476,0.027600000000000013
109.46516778066841,0.03070000000000006
109.46702235341205,0.023700000000000054
109.4688769261557,0.026000000000000023
109.47073149889934,0.029300000000000048
109.472586071643,0.027000000000000024
109.47444064438663,0.024500000000000022
109.47629521713029,0.024500000000000022
109.47814978987392,0.025300000000000045
109.48000436261758,0.026100000000000012
109.48185893536122,0.027300000000000046
109.48371350810487,0.02510000000000001
109.48556808084851,0.024700000000000055
109.48742265359216,0.024800000000000044
109.4892772263358,0.025400000000000034
109.49113179907945,0.026900000000000035
109.4929863718231,0.027600000000000013
109.49484094456675,0.03030000000000005
109.49669551731039,0.025700000000000056
109.49855009005404,0.022700000000000053
109.50040466279768,0.024500000000000022
109.50225923554133,0.02310000000000001
109.50411380828497,0.025800000000000045
109.50596838102862,0.025200000000000056
109.50782295377228,0.026900000000000035
109.50967752651592,0.023800000000000043
109.51153209925957,0.027600000000000013
109.51338667200321,0.025500000000000023
109.51524124474686,0.023900000000000032
109.5170958174905,0.029600000000000015
109.51895039023415,0.025400000000000034
109.52080496297779,0.019500000000000017
109.52265953572144,0.027500000000000024
109.52451410846508,0.022700000000000053
109.52636868120874,0.02090000000000003
109.52822325395238,0.028400000000000036
109.53007782669603,0.025200000000000056
109.53193239943967,0.027800000000000047
109.53378697218332,0.03180000000000005
109.53564154492696,0.022300000000000042
109.53749611767061,0.02190000000000003
109.53935069041425,0.02290000000000003
109.5412052631579,0.02190000000000003
109.54305983590154,0.02400000000000002
109.5449144086452,0.02290000000000003
109.54676898138884,0.021700000000000053
109.54862355413249,0.029500000000000026
109.55047812687613,0.016300000000000037
109.55233269961978,0.02040000000000003
109.55418727236342,0.023300000000000043
109.55604184510707,0.024800000000000044
109.55789641785071,0.028100000000000014
109.55975099059437,0.025200000000000056
109.561605563338,0.024900000000000033
109.56346013608166,0.01980000000000004
109.5653147088253,0.02870000000000006
109.56716928156895,0.026800000000000046
109.56902385431259,0.02290000000000003
109.57087842705624,0.020600000000000063
109.57273299979988,0.024700000000000055
109.57458757254354,0.024300000000000044
109.57644214528717,0.02400000000000002
109.57829671803083,0.028500000000000025
109.58015129077447,0.027400000000000035
109.58200586351812,0.025000000000000022
109.58386043626176,0.027600000000000013
109.58571500900541,0.027600000000000013
109.58756958174905,0.028800000000000048
109.5894241544927,0.028400000000000036
109.59127872723634,0.030000000000000027
109.59313329998,0.028100000000000014
109.59498787272364,0.026700000000000057
109.59684244546729,0.022800000000000042
109.59869701821093,0.02510000000000001
109.60055159095458,0.023200000000000054
109.60240616369822,0.027000000000000024
109.60426073644187,0.02310000000000001
109.60611530918551,0.027800000000000047
109.60796988192917,0.026000000000000023
109.6098244546728,0.024700000000000055
109.61167902741646,0.02250000000000002
109.6135336001601,0.024400000000000033
109.61538817290375,0.027100000000000013
109.61724274564739,0.028800000000000048
109.61909731839104,0.03220000000000006
109.62095189113468,0.025000000000000022
109.62280646387833,0.030000000000000027
109.62466103662197,0.027400000000000035
109.62651560936563,0.025800000000000045
109.62837018210926,0.02460000000000001
109.63022475485292,0.023400000000000032
109.63207932759656,0.027600000000000013
109.63393390034021,0.030400000000000038
109.63578847308385,0.023800000000000043
109.6376430458275,0.028600000000000014
109.63949761857116,0.028800000000000048
109.6413521913148,0.027300000000000046
109.64320676405845,0.027600000000000013
109.64506133680209,0.026300000000000046
109.64691590954574,0.027500000000000024
109.64877048228938,0.026100000000000012
109.65062505503303,0.026100000000000012
109.65247962777667,0.023700000000000054
109.65433420052032,0.023700000000000054
109.65618877326396,0.03210000000000002
109.65804334600762,0.02870000000000006
109.65989791875126,0.02350000000000002
109.66175249149491,0.027300000000000046
109.66360706423855,0.026800000000000046
109.6654616369822,0.026900000000000035
109.66731620972584,0.02310000000000001
109.6691707824695,0.023800000000000043
109.67102535521313,0.03170000000000006
109.67287992795679,0.02820000000000006
109.67473450070042,0.02350000000000002
109.67658907344408,0.02360000000000001
109.67844364618772,0.023900000000000032
109.68029821893137,0.026500000000000024
109.68215279167501,0.025200000000000056
109.68400736441866,0.026300000000000046
109.6858619371623,0.026800000000000046
109.68771650990595,0.025200000000000056
109.68957108264959,0.03190000000000004
109.69142565539325,0.025700000000000056
109.69328022813689,0.027900000000000036
109.69513480088054,0.024900000000000033
109.69698937362418,0.02510000000000001
109.69884394636783,0.031100000000000017
109.70069851911147,0.024200000000000055
109.70255309185512,0.027400000000000035
109.70440766459876,0.031000000000000028
109.70626223734241,0.022300000000000042
109.70811681008605,0.02260000000000001
109.7099713828297,0.022800000000000042
109.71182595557335,0.022700000000000053
109.713680528317,0.027000000000000024
109.71553510106064,0.026800000000000046
109.71738967380429,0.027900000000000036
109.71924424654793,0.028000000000000025
109.72109881929158,0.023800000000000043
109.72295339203522,0.024800000000000044
109.72480796477888,0.028800000000000048
109.72666253752251,0.026700000000000057
109.72851711026617,0.028000000000000025
109.7303716830098,0.02180000000000004
109.73222625575346,0.026600000000000013
109.7340808284971,0.024800000000000044
109.73593540124075,0.02560000000000001
109.73778997398439,0.022200000000000053
109.73964454672804,0.02300000000000002
109.74149911947168,0.028000000000000025
109.74335369221534,0.023300000000000043
109.74520826495898,0.028600000000000014
109.74706283770263,0.03170000000000006
109.74891741044627,0.025200000000000056
109.75077198318992,0.02980000000000005
109.75262655593356,0.018900000000000028
109.75448112867721,0.020600000000000063
109.75633570142085,0.01980000000000004
109.7581902741645,0.025400000000000034
109.76004484690814,0.027800000000000047
109.7618994196518,0.03090000000000004
109.76375399239544,0.024300000000000044
109.76560856513909,0.030100000000000016
109.76746313788273,0.025200000000000056
109.76931771062638,0.026100000000000012
109.77117228337002,0.02200000000000002
109.77302685611367,0.022300000000000042
109.77488142885733,0.02980000000000005
109.77673600160097,0.03020000000000006
109.77859057434462,0.03230000000000005
109.78044514708826,0.025200000000000056
109.78229971983191,0.024500000000000022
109.78415429257555,0.02410000000000001
109.7860088653192,0.02870000000000006
109.78786343806284,0.028000000000000025
109.7897180108065,0.026400000000000035
109.79157258355013,0.028300000000000047
109.79342715629379,0.03220000000000006
109.79528172903743,0.02820000000000006
109.79713630178108,0.025200000000000056
109.79899087452472,0.028100000000000014
109.80084544726837,0.026000000000000023
109.80270002001201,0.030000000000000027
109.80455459275566,0.027400000000000035
109.8064091654993,0.026700000000000057
109.80826373824296,0.026100000000000012
109.8101183109866,0.03150000000000003
109.81197288373025,0.03370000000000001
109.81382745647389,0.03180000000000005
109.81568202921754,0.029500000000000026
109.81753660196118,0.03340000000000004
109.81939117470483,0.037800000000000056
109.82124574744847,0.03640000000000004
109.82310032019213,0.03980000000000006
109.82495489293576,0.03750000000000003
109.82680946567942,0.04300000000000004
109.82866403842306,0.04530000000000006
109.83051861116671,0.036300000000000054
109.83237318391035,0.05620000000000003
109.834227756654,0.06250000000000006
109.83608232939764,0.07030000000000003
109.8379369021413,0.07150000000000001
109.83979147488493,0.07900000000000001
109.84164604762859,0.08700000000000002
109.84350062037223,0.08670000000000005
109.84535519311588,0.09560000000000002
109.84720976585952,0.09520000000000006
109.84906433860317,0.10160000000000002
109.85091891134681,0.10730000000000006
109.85277348409046,0.10950000000000004
109.8546280568341,0.12570000000000003
109.85648262957776,0.12830000000000003
109.8583372023214,0.13530000000000003
109.86019177506505,0.1516
109.86204634780869,0.14980000000000004
109.86390092055234,0.17770000000000002
109.86575549329598,0.19160000000000005
109.86761006603963,0.22250000000000003
109.86946463878327,0.3055
109.87131921152692,0.37940000000000007
109.87317378427056,0.5670000000000001
109.87502835701422,0.7895000000000001
109.87688292975785,0.9688000000000001
109.87873750250151,1.4983
109.88059207524515,1.9405000000000001
109.8824466479888,2.3249
109.88430122073244,3.2848
109.88615579347609,3.7508000000000004
109.88801036621973,4.3266
109.88986493896338,5.2225
109.89171951170702,5.6273
109.89357408445068,4.619800000000001
109.89542865719432,3.367
109.89728322993797,2.2312
109.89913780268161,1.3754
109.90099237542526,1.1506
109.9028469481689,1.0877
109.90470152091255,0.9821
109.90655609365619,0.8143
109.90841066639985,0.7491000000000001
109.9102652391435,0.5425
109.91211981188714,0.5073000000000001
109.91397438463079,0.43450000000000005
109.91582895737443,0.36920000000000003
109.91768353011808,0.35490000000000005
109.91953810286172,0.3135
109.92139267560538,0.28650000000000003
109.92324724834901,0.25760000000000005
109.92510182109267,0.21980000000000005
109.9269563938363,0.20400000000000001
109.92881096657996,0.18950000000000006
109.9306655393236,0.18320000000000003
109.93252011206725,0.16820000000000002
109.93437468481089,0.16390000000000005
109.93622925755454,0.15530000000000005
109.93808383029818,0.14850000000000002
109.93993840304184,0.14450000000000002
109.94179297578548,0.13570000000000004
109.94364754852913,0.1385
109.94550212127277,0.12310000000000004
109.94735669401642,0.12010000000000004
109.94921126676006,0.11880000000000002
109.95106583950371,0.11450000000000005
109.95292041224735,0.10450000000000004
109.954774984991,0.10860000000000003
109.95662955773464,0.10170000000000001
109.9584841304783,0.10190000000000005
109.96033870322194,0.09320000000000006
109.96219327596559,0.09310000000000002
109.96404784870923,0.09070000000000006
109.96590242145288,0.08650000000000002
109.96775699419652,0.08490000000000003
109.96961156694017,0.07950000000000002
109.97146613968381,0.07250000000000001
109.97332071242747,0.07510000000000006
109.9751752851711,0.07360000000000005
109.97702985791476,0.07110000000000005
109.9788844306584,0.06700000000000006
109.98073900340205,0.06800000000000006
109.98259357614569,0.06470000000000004
109.98444814888934,0.06030000000000002
109.98630272163298,0.05690000000000006
109.98815729437663,0.05860000000000004
109.99001186712027,0.05740000000000006
109.99186643986393,0.05500000000000005
109.99372101260757,0.050600000000000034
109.99557558535122,0.05020000000000002
109.99743015809486,0.05180000000000001
109.99928473083851,0.05080000000000001
110.00113930358215,0.04450000000000004
110.0029938763258,0.035300000000000054
110.00484844906944,0.04920000000000002
110.0067030218131,0.04200000000000004
110.00855759455673,0.040000000000000036
110.01041216730039,0.04340000000000005
110.01226674004403,0.03930000000000006
110.01412131278768,0.03990000000000005
110.01597588553132,0.03880000000000006
110.01783045827497,0.03820000000000001
110.01968503101861,0.036300000000000054
110.02153960376226,0.04230000000000006
110.0233941765059,0.03540000000000004
110.02524874924956,0.03550000000000003
110.0271033219932,0.038500000000000034
110.02895789473685,0.03610000000000002
110.03081246748049,0.037900000000000045
110.03266704022414,0.03450000000000003
110.03452161296778,0.03420000000000001
110.03637618571143,0.03400000000000003
110.03823075845507,0.03120000000000006
110.04008533119872,0.03610000000000002
110.04193990394236,0.031000000000000028
110.04379447668602,0.03150000000000003
110.04564904942967,0.029300000000000048
110.04750362217331,0.03240000000000004
110.04935819491696,0.03190000000000004
110.0512127676606,0.027800000000000047
110.05306734040425,0.028600000000000014
110.0549219131479,0.030500000000000027
110.05677648589155,0.027500000000000024
110.05863105863519,0.03250000000000003
110.06048563137884,0.029100000000000015
110.06234020412248,0.03140000000000004
110.06419477686613,0.027400000000000035
110.06604934960977,0.026000000000000023
110.06790392235342,0.03340000000000004
110.06975849509706,0.029100000000000015
110.07161306784072,0.025800000000000045
110.07346764058435,0.027000000000000024
110.07532221332801,0.02820000000000006
110.07717678607165,0.02300000000000002
110.0790313588153,0.02510000000000001
110.08088593155894,0.027400000000000035
110.08274050430259,0.02400000000000002
110.08459507704623,0.02460000000000001
110.08644964978988,0.02820000000000006
110.08830422253352,0.030000000000000027
110.09015879527718,0.026400000000000035
110.09201336802082,0.025300000000000045
110.09386794076447,0.027600000000000013
110.09572251350811,0.027800000000000047
110.09757708625176,0.028000000000000025
110.0994316589954,0.02560000000000001
110.10128623173905,0.024300000000000044
110.10314080448269,0.024200000000000055
110.10499537722634,0.025900000000000034
110.10684994996998,0.02090000000000003
110.10870452271364,0.026000000000000023
110.11055909545728,0.029100000000000015
110.11241366820093,0.02400000000000002
110.11426824094457,0.019000000000000017
110.11612281368822,0.02100000000000002
110.11797738643186,0.029500000000000026
110.11983195917551,0.024900000000000033
110.12168653191915,0.027900000000000036
110.1235411046628,0.028500000000000025
110.12539567740644,0.029400000000000037
110.1272502501501,0.022300000000000042
110.12910482289374,0.023700000000000054
110.13095939563739,0.027300000000000046
110.13281396838103,0.02460000000000001
110.13466854112468,0.023800000000000043
110.13652311386832,0.02360000000000001
